inmate_id,booking_date
1724348,2017-12-06
1724349,2017-12-06
1724350,2017-12-06
1724351,2017-12-06
1724352,2017-12-06
1724353,2017-12-06
1724354,2017-12-06
1724355,2017-12-06
1724356,2017-12-06
1724357,2017-12-06
1724358,2017-12-06
1724359,2017-12-06
1724360,2017-12-06
1724361,2017-12-06
1724362,2017-12-06
1724363,2017-12-06
1724364,2017-12-06
1724365,2017-12-06
1724366,2017-12-06
1724367,2017-12-06
1724368,2017-12-06
1724369,2017-12-06
1724370,2017-12-06
1724371,2017-12-06
1724372,2017-12-06
1724373,2017-12-06
1724374,2017-12-06
1724375,2017-12-06
1724376,2017-12-06
1724377,2017-12-06
1724378,2017-12-06
1724379,2017-12-06
1724380,2017-12-06
1724381,2017-12-06
1724382,2017-12-06
1724383,2017-12-06
1724384,2017-12-06
1724385,2017-12-06
1724386,2017-12-06
1724387,2017-12-06
1724388,2017-12-06
1724389,2017-12-06
1724390,2017-12-06
1724391,2017-12-06
1724392,2017-12-06
1724393,2017-12-06
1724394,2017-12-06
1724395,2017-12-06
1724396,2017-12-06
1724397,2017-12-06
1724398,2017-12-06
1724399,2017-12-06
1724400,2017-12-06
1724401,2017-12-06
1724402,2017-12-06
1724403,2017-12-06
1724404,2017-12-06
1724405,2017-12-06
1724406,2017-12-06
1724407,2017-12-06
1724408,2017-12-06
1724409,2017-12-06
1724410,2017-12-06
1724411,2017-12-06
1724412,2017-12-06
1724413,2017-12-06
1724414,2017-12-06
1724415,2017-12-06
1724416,2017-12-06
1724417,2017-12-06
1724418,2017-12-06
1724419,2017-12-06
1724420,2017-12-06
1724421,2017-12-06
1724422,2017-12-06
1724423,2017-12-06
1724424,2017-12-06
1724425,2017-12-06
1724426,2017-12-06
1724427,2017-12-06
1724428,2017-12-06
1724429,2017-12-06
1724430,2017-12-06
1724431,2017-12-06
1724432,2017-12-06
1724433,2017-12-06
1724434,2017-12-06
1724435,2017-12-07
1724436,2017-12-07
1724437,2017-12-07
1724438,2017-12-07
1724439,2017-12-07
1724440,2017-12-07
1724441,2017-12-07
1724442,2017-12-07
1724443,2017-12-07
1724444,2017-12-07
1724445,2017-12-07
1724446,2017-12-07
1724447,2017-12-07
1724448,2017-12-07
1724449,2017-12-07
1724450,2017-12-07
1724451,2017-12-07
1724452,2017-12-07
1724453,2017-12-07
1724454,2017-12-07
1724455,2017-12-07
1724456,2017-12-07
1724457,2017-12-07
1724458,2017-12-07
1724459,2017-12-07
1724460,2017-12-07
1724461,2017-12-07
1724462,2017-12-07
1724463,2017-12-07
1724464,2017-12-07
1724465,2017-12-07
1724466,2017-12-07
1724467,2017-12-07
1724468,2017-12-07
1724469,2017-12-07
1724470,2017-12-07
1724471,2017-12-07
1724472,2017-12-07
1724473,2017-12-07
1724474,2017-12-07
1724475,2017-12-07
1724476,2017-12-07
1724477,2017-12-07
1724478,2017-12-07
1724479,2017-12-07
1724480,2017-12-07
1724481,2017-12-07
1724482,2017-12-07
1724483,2017-12-07
1724484,2017-12-07
1724485,2017-12-07
1724486,2017-12-07
1724487,2017-12-07
1724488,2017-12-07
1724489,2017-12-07
1724490,2017-12-07
1724491,2017-12-07
1724492,2017-12-07
1724493,2017-12-07
1724494,2017-12-07
1724495,2017-12-07
1724496,2017-12-07
1724497,2017-12-07
1724498,2017-12-07
1724499,2017-12-07
1724500,2017-12-07
1724501,2017-12-07
1724502,2017-12-07
1724503,2017-12-07
1724504,2017-12-07
1724505,2017-12-07
1724506,2017-12-07
1724507,2017-12-07
1724508,2017-12-07
1724509,2017-12-07
1724510,2017-12-07
1724511,2017-12-07
1724512,2017-12-07
1724513,2017-12-07
1724514,2017-12-07
1724515,2017-12-07
1724516,2017-12-07
1724517,2017-12-07
1724518,2017-12-07
1724519,2017-12-07
1724520,2017-12-07
1724521,2017-12-07
1724522,2017-12-07
1724523,2017-12-07
1724524,2017-12-07
1724525,2017-12-07
1724526,2017-12-07
1724527,2017-12-07
1724528,2017-12-07
1724529,2017-12-07
1724530,2017-12-08
1724531,2017-12-08
1724532,2017-12-08
1724533,2017-12-08
1724534,2017-12-08
1724535,2017-12-08
1724536,2017-12-08
1724537,2017-12-08
1724538,2017-12-08
1724539,2017-12-08
1724540,2017-12-08
1724541,2017-12-08
1724542,2017-12-08
1724543,2017-12-08
1724544,2017-12-08
1724545,2017-12-08
1724546,2017-12-08
1724547,2017-12-08
1724548,2017-12-08
1724549,2017-12-08
1724550,2017-12-08
1724551,2017-12-08
1724552,2017-12-08
1724553,2017-12-08
1724554,2017-12-08
1724555,2017-12-08
1724556,2017-12-08
1724557,2017-12-08
1724558,2017-12-08
1724559,2017-12-08
1724560,2017-12-08
1724561,2017-12-08
1724562,2017-12-08
1724563,2017-12-08
1724564,2017-12-08
1724565,2017-12-08
1724566,2017-12-08
1724567,2017-12-08
1724568,2017-12-08
1724569,2017-12-08
1724570,2017-12-08
1724571,2017-12-08
1724572,2017-12-09
1724573,2017-12-09
1724574,2017-12-09
1724575,2017-12-09
1724576,2017-12-09
1724577,2017-12-09
1724578,2017-12-09
1724579,2017-12-09
1724580,2017-12-09
1724581,2017-12-09
1724582,2017-12-09
1724583,2017-12-09
1724584,2017-12-09
1724585,2017-12-09
1724586,2017-12-09
1724587,2017-12-09
1724588,2017-12-09
1724589,2017-12-09
1724590,2017-12-09
1724591,2017-12-09
1724592,2017-12-09
1724593,2017-12-09
1724594,2017-12-09
1724595,2017-12-09
1724596,2017-12-09
1724597,2017-12-09
1724598,2017-12-09
1724599,2017-12-09
1724600,2017-12-09
1724601,2017-12-09
1724602,2017-12-09
1724603,2017-12-10
1724604,2017-12-10
1724605,2017-12-10
1724606,2017-12-10
1724607,2017-12-10
1724608,2017-12-10
1724609,2017-12-10
1724610,2017-12-10
1724611,2017-12-10
1724612,2017-12-10
1724613,2017-12-10
1724614,2017-12-10
1724615,2017-12-10
1724616,2017-12-10
1724617,2017-12-10
1724618,2017-12-10
1724619,2017-12-10
1724620,2017-12-10
1724621,2017-12-10
1724622,2017-12-10
1724623,2017-12-10
1724624,2017-12-10
1724625,2017-12-10
1724626,2017-12-10
1724627,2017-12-10
1724628,2017-12-10
1724629,2017-12-10
1724630,2017-12-10
1724631,2017-12-10
1724632,2017-12-10
1724633,2017-12-10
1724634,2017-12-10
1724635,2017-12-10
1724636,2017-12-10
1724637,2017-12-10
1724638,2017-12-10
1724639,2017-12-10
1724640,2017-12-10
1724641,2017-12-10
1724642,2017-12-10
1724643,
1724644,2017-12-10
1724645,2017-12-10
1724646,2017-12-10
1724647,2017-12-10
1724648,2017-12-10
1724649,2017-12-10
1724650,2017-12-10
1724651,2017-12-11
1724652,2017-12-11
1724653,2017-12-11
1724654,2017-12-11
1724655,2017-12-11
1724656,2017-12-11
1724657,2017-12-11
1724658,2017-12-11
1724659,2017-12-11
1724660,2017-12-11
1724661,2017-12-11
1724662,2017-12-11
1724663,2017-12-11
1724664,2017-12-11
1724665,2017-12-11
1724666,2017-12-11
1724667,2017-12-11
1724668,2017-12-11
1724669,2017-12-11
1724670,2017-12-11
1724671,2017-12-11
1724672,2017-12-11
1724673,2017-12-11
1724674,2017-12-11
1724675,2017-12-11
1724676,2017-12-11
1724677,2017-12-11
1724678,2017-12-11
1724679,2017-12-11
1724680,2017-12-11
1724681,2017-12-11
1724682,2017-12-11
1724683,2017-12-11
1724684,2017-12-11
1724685,2017-12-11
1724686,2017-12-11
1724687,2017-12-11
1724688,2017-12-11
1724689,2017-12-11
1724690,2017-12-11
1724691,2017-12-11
1724692,2017-12-11
1724693,2017-12-11
1724694,2017-12-11
1724695,2017-12-11
1724696,2017-12-11
1724697,2017-12-11
1724698,2017-12-11
1724699,2017-12-11
1724700,2017-12-11
1724701,2017-12-11
1724702,2017-12-11
1724703,2017-12-11
1724704,2017-12-11
1724705,2017-12-11
1724706,2017-12-11
1724707,2017-12-11
1724708,2017-12-11
1724709,2017-12-11
1724710,2017-12-11
1724711,2017-12-11
1724712,2017-12-11
1724713,2017-12-12
1724714,2017-12-12
1724715,2017-12-12
1724716,2017-12-12
1724717,2017-12-12
1724718,2017-12-12
1724719,2017-12-12
1724720,2017-12-12
1724721,2017-12-12
1724722,2017-12-12
1724723,2017-12-12
1724724,2017-12-12
1724725,2017-12-12
1724726,2017-12-12
1724727,2017-12-12
1724728,2017-12-12
1724729,2017-12-12
1724730,2017-12-12
1724731,2017-12-12
1724732,2017-12-12
1724733,2017-12-12
1724734,2017-12-12
1724735,2017-12-12
1724736,2017-12-12
1724737,2017-12-12
1724738,2017-12-12
1724739,2017-12-12
1724740,2017-12-12
1724741,2017-12-12
1724742,2017-12-12
1724743,2017-12-12
1724744,2017-12-12
1724745,2017-12-12
1724746,2017-12-12
1724747,2017-12-12
1724748,2017-12-12
1724749,2017-12-12
1724750,2017-12-12
1724751,2017-12-12
1724752,2017-12-12
1724753,2017-12-12
1724754,2017-12-12
1724755,2017-12-12
1724756,2017-12-12
1724757,2017-12-12
1724758,2017-12-12
1724759,2017-12-12
1724760,2017-12-12
1724761,2017-12-12
1724762,2017-12-12
1724763,2017-12-12
1724764,2017-12-12
1724765,2017-12-12
1724766,2017-12-12
1724767,2017-12-12
1724768,2017-12-12
1724769,2017-12-12
1724770,2017-12-12
1724771,2017-12-12
1724772,2017-12-12
1724773,2017-12-12
1724774,2017-12-12
1724775,2017-12-12
1724776,2017-12-12
1724777,2017-12-12
1724778,2017-12-12
1724779,2017-12-12
1724780,2017-12-12
1724781,2017-12-12
1724782,2017-12-12
1724783,2017-12-12
1724784,2017-12-12
1724785,2017-12-12
1724786,2017-12-12
1724787,2017-12-12
1724788,2017-12-12
1724789,2017-12-12
1724790,2017-12-12
1724791,2017-12-12
1724792,2017-12-12
1724793,2017-12-12
1724794,2017-12-12
1724795,2017-12-12
1724796,2017-12-12
1724797,2017-12-12
1724798,2017-12-12
1724799,2017-12-12
1724800,2017-12-12
1724801,2017-12-12
1724802,2017-12-12
1724803,2017-12-12
1724804,2017-12-12
1724805,2017-12-12
1724806,2017-12-12
1724807,2017-12-12
1724808,2017-12-12
1724809,2017-12-12
1724810,2017-12-12
1724811,2017-12-12
1724812,2017-12-12
1724813,2017-12-12
1724814,2017-12-13
1724815,2017-12-13
1724816,2017-12-13
1724817,2017-12-13
1724818,2017-12-13
1724819,2017-12-13
1724820,2017-12-13
1724821,2017-12-13
1724822,2017-12-13
1724823,2017-12-13
1724824,2017-12-13
1724825,2017-12-13
1724826,2017-12-13
1724827,2017-12-13
1724828,2017-12-13
1724829,2017-12-13
1724830,2017-12-13
1724831,2017-12-13
1724832,2017-12-13
1724833,2017-12-13
1724834,2017-12-13
1724835,2017-12-13
1724836,2017-12-13
1724837,2017-12-13
1724838,2017-12-13
1724839,2017-12-13
1724840,2017-12-13
1724841,2017-12-13
1724842,2017-12-13
1724843,2017-12-13
1724844,2017-12-13
1724845,2017-12-13
1724846,2017-12-13
1724847,2017-12-13
1724848,2017-12-13
1724849,2017-12-13
1724850,2017-12-13
1724851,2017-12-13
1724852,2017-12-13
1724853,2017-12-13
1724854,2017-12-13
1724855,2017-12-13
1724856,2017-12-13
1724857,2017-12-13
1724858,2017-12-13
1724859,2017-12-13
1724860,2017-12-13
1724861,2017-12-13
1724862,2017-12-13
1724863,2017-12-13
1724864,2017-12-13
1724865,2017-12-13
1724866,2017-12-13
1724867,2017-12-13
1724868,2017-12-13
1724869,2017-12-13
1724870,2017-12-13
1724871,2017-12-13
1724872,2017-12-13
1724873,2017-12-13
1724874,2017-12-13
1724875,2017-12-13
1724876,2017-12-13
1724877,2017-12-13
1724878,2017-12-13
1724879,2017-12-13
1724880,2017-12-13
1724881,2017-12-14
1724882,2017-12-14
1724883,2017-12-14
1724884,2017-12-14
1724885,2017-12-14
1724886,2017-12-14
1724887,2017-12-14
1724888,2017-12-14
1724889,2017-12-14
1724890,2017-12-14
1724891,2017-12-14
1724892,2017-12-14
1724893,2017-12-14
1724894,2017-12-14
1724895,2017-12-14
1724896,2017-12-14
1724897,2017-12-14
1724898,2017-12-14
1724899,2017-12-14
1724900,2017-12-14
1724901,2017-12-14
1724902,2017-12-14
1724903,2017-12-14
1724904,2017-12-14
1724905,2017-12-14
1724906,2017-12-14
1724907,2017-12-14
1724908,2017-12-14
1724909,2017-12-14
1724910,2017-12-14
1724911,2017-12-14
1724912,2017-12-14
1724913,2017-12-14
1724914,2017-12-14
1724915,2017-12-14
1724916,2017-12-14
1724917,2017-12-14
1724918,2017-12-14
1724919,2017-12-14
1724920,2017-12-14
1724921,2017-12-14
1724922,2017-12-14
1724923,2017-12-14
1724924,2017-12-14
1724925,2017-12-14
1724926,2017-12-14
1724927,2017-12-14
1724928,2017-12-14
1724929,2017-12-14
1724930,2017-12-14
1724931,2017-12-14
1724932,2017-12-14
1724933,2017-12-14
1724934,2017-12-14
1724935,2017-12-14
1724936,2017-12-14
1724937,2017-12-14
1724938,2017-12-14
1724939,2017-12-14
1724940,2017-12-14
1724941,2017-12-14
1724942,2017-12-14
1724943,2017-12-14
1724944,2017-12-14
1724945,2017-12-14
1724946,2017-12-14
1724947,2017-12-14
1724948,2017-12-14
1724949,2017-12-14
1724950,2017-12-14
1724951,2017-12-14
1724952,2017-12-14
1724953,2017-12-14
1724954,2017-12-14
1724955,2017-12-14
1724956,2017-12-14
1724957,2017-12-14
1724958,2017-12-14
1724959,2017-12-14
1724960,2017-12-14
1724961,2017-12-14
1724962,2017-12-14
1724963,2017-12-14
1724964,2017-12-14
1724965,2017-12-14
1724966,2017-12-14
1724967,2017-12-14
1724968,2017-12-14
1724969,2017-12-14
1724970,2017-12-14
1724971,2017-12-14
1724972,2017-12-14
1724973,2017-12-14
1724974,2017-12-14
1724975,2017-12-14
1724976,2017-12-14
1724977,2017-12-14
1724978,2017-12-14
1724979,2017-12-14
1724980,2017-12-14
1724981,2017-12-14
1724982,2017-12-14
1724983,2017-12-14
1724984,2017-12-14
1724985,2017-12-14
1724986,2017-12-14
1724987,2017-12-14
1724988,2017-12-14
1724989,2017-12-14
1724990,2017-12-15
1724991,2017-12-15
1724992,2017-12-15
1724993,2017-12-15
1724994,2017-12-15
1724995,2017-12-15
1724996,2017-12-15
1724997,2017-12-15
1724998,2017-12-15
1724999,2017-12-15
1725000,2017-12-15
1725001,2017-12-15
1725002,2017-12-15
1725003,2017-12-15
1725004,2017-12-15
1725005,2017-12-15
1725006,2017-12-15
1725007,2017-12-15
1725008,2017-12-15
1725009,2017-12-15
1725010,2017-12-15
1725011,2017-12-15
1725012,2017-12-15
1725013,2017-12-15
1725014,2017-12-15
1725015,2017-12-15
1725016,2017-12-15
1725017,2017-12-15
1725018,2017-12-15
1725019,2017-12-15
1725020,2017-12-15
1725021,2017-12-15
1725022,2017-12-15
1725023,2017-12-15
1725024,2017-12-15
1725025,2017-12-15
1725026,2017-12-15
1725027,2017-12-15
1725028,2017-12-15
1725029,2017-12-15
1725030,2017-12-15
1725031,2017-12-15
1725032,2017-12-15
1725033,2017-12-15
1725034,2017-12-15
1725035,2017-12-15
1725036,2017-12-15
1725037,2017-12-15
1725038,2017-12-15
1725039,2017-12-15
1725040,2017-12-15
1725041,2017-12-15
1725042,2017-12-15
1725043,2017-12-15
1725044,2017-12-15
1725045,2017-12-15
1725046,2017-12-15
1725047,2017-12-15
1725048,2017-12-15
1725049,2017-12-15
1725050,2017-12-15
1725051,2017-12-15
1725052,2017-12-15
1725053,2017-12-15
1725054,2017-12-15
1725055,2017-12-15
1725056,2017-12-15
1725057,2017-12-15
1725058,2017-12-15
1725059,2017-12-15
1725060,2017-12-15
1725061,2017-12-15
1725062,2017-12-15
1725063,2017-12-15
1725064,2017-12-15
1725065,2017-12-15
1725066,2017-12-15
1725067,2017-12-15
1725068,2017-12-15
1725069,2017-12-15
1725070,2017-12-15
1725071,2017-12-15
1725072,2017-12-15
1725073,2017-12-15
1725074,2017-12-15
1725075,2017-12-15
1725076,2017-12-15
1725077,2017-12-15
1725078,2017-12-15
1725079,2017-12-16
1725080,2017-12-16
1725081,2017-12-16
1725082,2017-12-16
1725083,2017-12-16
1725084,2017-12-16
1725085,2017-12-16
1725086,2017-12-16
1725087,2017-12-16
1725088,2017-12-16
1725089,2017-12-16
1725090,2017-12-16
1725091,2017-12-16
1725092,2017-12-16
1725093,2017-12-16
1725094,2017-12-16
1725095,2017-12-16
1725096,2017-12-16
1725097,2017-12-16
1725098,2017-12-16
1725099,2017-12-16
1725100,2017-12-16
1725101,2017-12-16
1725102,2017-12-16
1725103,2017-12-16
1725104,2017-12-16
1725105,2017-12-16
1725106,2017-12-16
1725107,2017-12-16
1725108,2017-12-16
1725109,2017-12-16
1725110,2017-12-16
1725111,2017-12-16
1725112,2017-12-16
1725113,2017-12-16
1725114,2017-12-16
1725115,2017-12-16
1725116,2017-12-16
1725117,2017-12-16
1725118,2017-12-16
1725119,2017-12-16
1725120,2017-12-16
1725121,2017-12-16
1725122,2017-12-17
1725123,2017-12-17
1725124,2017-12-17
1725125,2017-12-17
1725126,2017-12-17
1725127,2017-12-17
1725128,2017-12-17
1725129,2017-12-17
1725130,2017-12-17
1725131,2017-12-17
1725132,2017-12-17
1725133,2017-12-17
1725134,2017-12-17
1725135,2017-12-17
1725136,2017-12-17
1725137,2017-12-17
1725138,2017-12-17
1725139,2017-12-17
1725140,2017-12-17
1725141,2017-12-17
1725142,2017-12-17
1725143,2017-12-17
1725144,2017-12-17
1725145,2017-12-17
1725146,2017-12-17
1725147,2017-12-17
1725148,2017-12-17
1725149,2017-12-17
1725150,2017-12-17
1725151,2017-12-17
1725152,2017-12-17
1725153,2017-12-17
1725154,2017-12-17
1725155,2017-12-17
1725156,2017-12-17
1725157,2017-12-17
1725158,2017-12-17
1725159,2017-12-17
1725160,2017-12-17
1725161,2017-12-17
1725162,2017-12-17
1725163,2017-12-17
1725164,2017-12-17
1725165,2017-12-18
1725166,2017-12-18
1725167,2017-12-18
1725168,2017-12-18
1725169,2017-12-18
1725170,2017-12-18
1725171,2017-12-18
1725172,2017-12-18
1725173,2017-12-18
1725174,2017-12-18
1725175,2017-12-18
1725176,2017-12-18
1725177,2017-12-18
1725178,2017-12-18
1725179,2017-12-18
1725180,2017-12-18
1725181,2017-12-18
1725182,2017-12-18
1725183,2017-12-18
1725184,2017-12-18
1725185,2017-12-18
1725186,2017-12-18
1725187,2017-12-18
1725188,2017-12-18
1725189,2017-12-18
1725190,2017-12-18
1725191,2017-12-18
1725192,2017-12-18
1725193,2017-12-18
